70,35,81,52,1,87,64,72,51,86,46,21,63,64,0,25,81,17,18,96,40,100,85,14,1,74,97,46,47,99,91,16,100,37,68,0,90,98,39,7,83,85,28,12,14,28,37,95,11,56,57,52,21,41,32,22,81,95,34,27,60,91,9,59,94,43,26,84,41,65,91,90,15,85,1,29,79,39,24,90,61,47,7,82,54,40,70,34,0,71,27,60,27,2,86,21,45,11,71,52,42,61,42,57,11,43,86,90,48,76,79,8,22,87,56,76,93,93,76,59,29,69,86,56,71,71,43,83,48,13,34,90,40,42,46,51,86,98,40,100,40,86,8,62,38,30,4,30,22,46,89,51,15,74,74,52,10,83,34,58,97,69,47,2,10,59,20,62,23,60,62,63,11,36,24,49,66,95,79,55,7,34,72,89,74,11,40,85,95,75,8,57,9,22,59,86,81,79,48,3,5,76,32,16,11,57,32,43,17,77,64,91,10,2,79,51,13,19,1,7,60,9,64,69,31,90,54,79,34,68,48,39,43,81,22,20,3,54,30,87,30,60,78,7,62,56,58,76,41,59,49,0,34,80,35,32
69,90,77,2,23,24,8,67,71,30,53,74,50,49,27,80,9,4,87,71,26,10,12,68,35,62,34,36,41,70,68,76,25,44,44,48,34,52,81,5,48,34,45,98,49,72,78,58,42,30,29,69,7,7,36,42,69,70,44,76,5,11,51,30,21,96,79,56,13,25,27,62,25,72,59,75,10,2,32,52,100,27,20,6,35,22,14,3,59,59,46,64,70,97,61,58,58,5,13,38,30,6,100,56,78,24,30,88,27,62,40,26,56,26,99,91,49,12,60,74,71,5,37,7,69,98,65,93,69,44,30,100,50,29,55,94,20,85,48,47,12,54,73,34,80,71,24,95,49,85,68,87,56,72,94,24,35,24,84,4,34,13,3,50,9,24,43,29,75,57,42,53,10,81,88,91,17,11,51,66,62,86,52,18,57,11,8,58,1,58,62,35,72,31,51,47,55,95,42,29,51,84,83,28,64,70,85,81,47,35,12,9,20,65,94,77,42,68,35,44,26,63,45,64,95,97,77,15,57,18,11,74,1,94,1,31,29,86,78,76,88,90,51,7,20,10,51,63,45,52,73,71,14,17,0,75
80,77,57,36,95,68,10,62,61,78,59,56,30,36,98,17,92,15,24,79,25,75,7,70,93,80,6,74,63,6,48,43,49,4,79,9,72,55,71,99,33,96,54,63,98,18,80,56,33,70,34,58,11,41,95,3,87,67,77,49,40,92,92,89,62,37,99,0,58,35,65,91,98,86,19,95,3,65,50,36,1,50,60,12,91,20,82,43,88,25,59,27,16,16,82,44,53,80,10,11,82,76,68,79,61,54,39,64,85,90,66,86,39,92,64,97,12,46,5,66,71,64,93,53,81,40,97,100,20,7,77,68,83,45,12,9,65,51,39,15,40,4,1,46,62,65,8,74,77,80,5,47,44,98,100,24,38,63,90,24,70,67,58,18,78,70,27,42,20,32,57,27,2,24,39,64,56,13,4,32,93,9,46,36,74,11,26,78,74,83,68,9,49,25,27,26,61,20,34,47,52,91,74,54,82,79,85,37,92,89,35,51,64,81,53,37,59,46,81,32,28,48,42,77,39,35,2,100,56,36,47,74,93,87,95,40,66,79,77,23,33,79,40,97,25,94,0,84,5,81,16,33,96,24,9,34
59,78,34,81,80,47,21,38,33,82,79,65,26,21,55,59,100,95,21,25,54,88,75,59,69,91,92,64,81,67,64,40,10,64,87,90,10,7,95,10,89,73,41,14,94,96,39,94,57,27,85,77,14,59,2,49,16,60,79,97,94,43,2,3,6,90,60,84,63,54,94,18,26,0,99,86,63,38,79,19,65,29,62,45,89,64,95,4,24,39,67,17,48,70,87,21,59,46,4,88,66,64,5,58,64,4,44,26,42,89,11,73,18,74,84,73,3,44,43,94,84,9,77,31,79,30,52,3,76,22,92,8,86,97,66,16,67,9,42,75,99,20,13,83,60,98,55,63,41,98,23,91,6,66,89,52,96,6,55,38,96,12,46,81,76,78,63,42,88,72,17,52,92,97,34,17,94,89,46,1,86,69,58,58,35,46,9,97,19,31,34,14,43,80,61,18,58,24,27,11,96,10,29,53,6,63,70,0,17,15,68,69,51,25,26,52,72,2,48,57,33,83,71,42,28,31,61,52,21,54,29,83,64,58,1,70,87,71,36,70,53,3,38,70,29,31,21,67,100,35,23,32,84,60,74,79
57,0,97,79,54,26,27,17,50,29,54,37,66,90,73,18,94,11,54,89,8,41,55,7,77,44,5,60,3,45,38,60,46,35,4,66,27,32,50,77,61,3,80,26,93,19,11,52,30,31,6,4,73,61,11,49,71,16,8,40,61,13,67,73,14,71,39,41,69,89,84,96,58,30,22,16,49,100,69,45,30,75,49,2,2,60,17,39,42,93,46,69,5,12,42,86,49,81,93,18,35,42,13,93,38,1,8,87,67,43,98,64,85,46,32,53,72,50,58,80,42,3,49,13,15,57,99,31,3,91,15,38,32,95,97,71,97,71,23,29,81,88,93,31,100,25,84,38,75,41,17,83,11,32,96,93,89,60,23,92,50,38,96,48,33,92,85,96,29,75,24,9,62,84,40,27,8,90,65,49,97,49,98,7,81,93,0,36,52,23,94,68,28,90,82,61,47,33,22,42,7,46,51,35,29,57,62,3,46,94,18,9,42,82,16,89,74,83,91,92,73,85,25,0,40,7,27,53,40,49,96,13,61,46,14,57,70,42,26,15,35,45,24,43,93,7,32,67,56,22,24,28,73,16,95,12
23,21,66,29,36,61,8,98,73,89,54,42,30,80,24,66,91,14,8,84,88,6,16,44,96,6,72,68,22,67,81,11,54,12,6,91,39,14,54,78,69,74,87,100,53,77,31,10,91,5,60,45,12,42,89,7,14,26,41,37,59,21,14,13,100,21,70,38,1,90,16,71,63,2,70,82,79,67,58,35,72,17,80,50,25,34,23,40,61,65,77,19,86,57,99,52,78,34,90,80,23,72,16,86,40,52,34,85,18,92,87,56,76,66,6,0,67,29,40,27,94,83,46,46,40,11,98,84,45,53,29,69,25,45,20,31,97,54,16,14,12,2,71,88,34,43,88,67,72,95,94,32,43,6,44,49,17,7,33,28,60,62,63,51,7,84,49,70,3,65,51,15,33,88,2,33,30,57,0,68,51,60,66,94,66,9,43,49,16,42,78,43,3,6,60,77,56,8,47,60,73,64,41,72,51,10,72,81,67,38,14,84,98,81,43,30,56,52,79,73,94,22,82,64,29,41,6,51,50,19,10,89,83,18,27,33,28,99,80,61,2,61,44,100,41,53,96,97,5,41,35,99,63,16,28,58
58,35,9,74,54,86,62,37,70,89,36,98,53,83,24,55,43,68,21,50,21,16,12,93,23,48,57,53,30,86,77,54,87,86,27,40,38,56,43,74,10,46,72,64,28,62,85,37,97,5,87,17,89,65,76,11,12,32,64,9,84,41,63,70,93,57,10,97,12,19,71,22,65,8,52,59,70,37,96,66,8,48,49,63,13,24,41,92,23,71,0,6,78,30,77,37,87,53,33,65,72,70,53,3,44,5,62,81,8,24,46,83,72,62,46,51,52,53,43,75,23,9,48,1,39,24,4,92,43,37,22,14,74,76,17,84,47,46,64,21,70,10,3,41,38,15,59,90,68,1,31,58,77,79,25,16,69,29,74,11,32,97,92,72,38,9,56,85,55,19,72,24,29,75,31,33,57,90,23,91,57,54,14,34,99,39,16,67,68,90,78,67,52,69,38,90,44,94,40,65,13,11,55,8,53,87,42,9,42,31,66,66,85,81,100,49,19,82,15,54,37,59,87,90,94,24,79,38,85,19,69,64,97,24,72,49,77,80,58,85,10,24,50,61,71,15,9,56,97,24,76,34,49,62,90,43
53,34,47,37,53,15,0,50,5,38,99,82,18,23,67,95,13,83,56,84,99,31,39,95,22,82,95,71,43,50,80,96,85,26,99,37,8,99,53,80,3,18,28,21,7,61,82,87,43,3,70,41,35,75,2,57,56,63,27,66,13,7,61,98,100,60,0,7,24,20,54,27,4,82,14,11,42,97,98,85,100,33,26,0,74,95,57,97,57,51,62,36,24,89,33,23,48,34,98,39,20,51,66,24,32,47,1,74,43,65,24,8,98,16,9,37,10,32,33,34,83,61,70,6,50,70,97,64,70,94,2,90,10,35,13,42,82,81,82,91,45,5,65,8,22,74,45,99,73,45,32,55,72,69,28,21,38,24,52,7,17,20,97,27,55,76,35,2,56,16,93,0,88,58,75,76,98,86,75,70,97,6,92,69,75,19,56,12,9,7,19,93,28,82,86,49,57,20,18,12,2,10,79,56,34,53,32,32,5,6,68,1,12,59,70,54,44,93,32,53,100,52,45,94,100,30,9,57,16,27,35,18,3,81,75,38,33,6,36,4,79,3,6,57,29,42,10,73,34,43,93,34,61,37,94,60
34,69,83,50,96,18,35,100,99,76,3,98,48,39,2,26,8,75,83,37,16,60,77,51,2,69,51,29,72,10,89,72,80,72,22,41,56,23,40,54,99,9,17,46,48,86,38,23,60,87,26,77,46,2,94,48,37,44,43,76,20,32,47,100,70,35,41,92,58,47,11,22,57,28,34,71,14,38,60,40,25,87,16,71,89,76,86,93,19,28,68,40,26,81,5,96,83,12,87,6,60,64,29,83,93,29,19,73,68,80,12,93,66,96,63,20,71,48,79,57,77,12,63,2,94,68,65,76,81,17,82,6,82,77,55,40,6,74,12,74,53,91,66,85,86,95,72,23,43,50,80,86,63,42,54,56,76,18,98,22,2,45,28,84,89,49,23,95,23,1,34,42,92,100,94,44,94,65,67,2,14,12,88,77,20,42,99,96,26,96,85,28,7,79,78,96,28,67,56,17,34,90,59,93,89,52,36,48,16,69,51,98,81,4,74,67,12,73,28,5,34,12,33,41,92,78,2,86,44,58,2,79,47,61,71,1,80,73,16,62,41,33,59,88,37,33,20,16,72,48,21,5,61,54,13,18
98,82,3,42,40,5,87,53,66,57,21,11,29,37,74,36,70,32,90,73,31,9,89,2,57,9,8,17,30,88,1,27,69,4,35,75,9,21,28,42,78,15,53,73,52,93,8,88,25,64,60,22,73,15,25,30,91,100,13,20,87,15,14,21,86,49,97,96,71,91,3,14,5,56,88,23,15,62,77,6,26,2,28,99,17,19,95,8,18,8,95,71,90,8,93,75,24,89,36,95,79,39,75,50,62,62,73,77,24,15,49,16,17,77,81,35,97,76,9,81,50,70,52,5,45,44,80,69,32,83,29,77,21,3,26,49,66,65,92,56,80,40,38,97,17,18,98,80,94,73,60,43,43,11,48,54,21,95,22,19,43,51,96,64,54,88,80,86,52,71,7,98,11,45,61,95,64,24,40,23,64,66,67,6,44,81,26,65,41,48,85,84,65,46,14,85,34,60,71,52,30,44,50,7,90,77,68,19,0,74,42,64,40,75,36,50,22,62,14,63,76,65,13,40,11,94,25,11,53,62,63,83,5,79,57,61,21,91,80,22,65,89,52,71,63,55,20,85,83,0,14,59,66,27,65,43
