70,94,46,14,66,5,99,78,53,77,22,54,84,26,86,89,54,74,3,95,76,91,33,98,55,83,14,10,23,2,34,59,63,46,39,95,52,37,72,4,81,94,24,64,86,10,52,40,50,21,0,92,12,0,89,67,83,2,43,72,72,77,97,34,23,36,28,41,73,67,45,19,26,35,83,12,45,1,18,61,22,18,52,0,18,7,34,67,9,77,38,81,20,35,81,9,37,9,50,9,76,95,96,1,96,44,80,41,45,64,68,34,83,87,0,67,94,34,0,2,78,4,50,98,39,30,6,76,5,56,52,47,16,13,15,11,57,61,18,69,25,87,2,74,73,69,40,32,3,6,0,81,11,50,78,50,47,50,93,18,5,10,66,88,23,47,99,46,7,84,14,32,70,83,72,8,52,12,40,55,18,40,1,29,57,45,46,70,95,4,88,66,81,19,53,70,66,17,15,40,0,30,38,36,12,10,10,30,89,50,85,73,57,52,69,80,97,81,49,91,51,2,22,31,22,75,67,54,93,82,60,93,78,99,29,57,8,39,87,63,56,38,35,79,90,3,24,87,84,39,43,0,41,66,31,29
6,64,50,99,46,9,58,90,74,53,46,48,58,33,10,80,71,46,24,60,15,48,12,66,53,22,66,61,88,64,90,94,27,5,59,39,15,83,29,55,35,75,3,93,74,13,39,44,25,63,71,41,78,83,73,30,4,4,91,58,68,47,18,62,18,43,0,100,25,96,55,60,71,58,18,10,37,57,55,63,87,25,70,64,74,42,60,79,46,17,2,81,30,20,8,48,63,8,48,54,4,2,13,41,26,99,51,63,21,72,25,7,63,95,37,37,2,98,82,15,81,84,62,10,71,70,58,100,44,5,54,14,74,33,55,100,31,73,63,53,10,88,26,74,49,64,77,17,27,58,99,7,7,60,17,44,29,41,10,74,47,64,88,87,63,9,87,61,48,49,80,58,2,5,98,17,69,74,1,96,31,100,69,5,60,86,49,55,94,59,95,40,89,83,93,18,58,79,79,5,94,58,29,63,63,27,46,99,67,47,60,99,47,29,70,73,81,18,27,74,44,22,80,99,71,73,16,28,17,95,100,11,18,95,40,82,88,86,46,55,100,5,19,12,0,89,85,82,73,78,21,16,100,68,82,36
40,98,30,23,59,96,0,77,91,40,24,78,93,70,32,92,76,51,3,42,39,54,23,12,31,11,95,98,79,42,33,85,40,30,74,65,25,75,41,15,81,32,60,73,1,92,30,43,43,100,86,48,53,75,26,85,86,88,48,30,29,47,81,35,77,55,66,2,29,74,84,9,5,43,49,6,1,79,50,10,79,1,58,98,76,51,48,62,4,96,58,33,43,39,35,86,94,0,54,89,74,38,64,79,47,12,52,48,58,68,24,2,69,83,100,44,100,14,72,3,9,30,2,18,35,37,4,28,4,58,83,78,62,46,23,76,25,75,90,83,42,14,51,77,63,16,20,62,30,93,65,40,89,67,24,23,71,28,51,75,53,100,18,81,45,7,56,36,82,46,85,90,26,35,66,89,18,53,50,48,45,81,54,33,13,79,22,50,73,39,91,25,38,9,6,49,16,28,86,65,40,70,20,66,72,87,54,90,39,70,3,50,16,58,49,97,36,71,46,75,9,37,0,47,46,73,62,28,0,47,93,7,84,13,73,55,66,94,10,71,29,13,87,46,71,35,42,73,72,88,48,47,91,14,94,36
87,21,31,53,69,90,60,18,2,100,39,34,93,49,71,21,62,57,33,100,58,75,38,29,29,52,76,19,66,35,22,18,57,53,38,92,42,64,9,11,63,48,11,21,63,83,43,24,39,42,90,64,17,95,93,46,46,35,31,79,70,53,63,93,72,0,84,81,31,59,92,94,73,69,15,35,51,24,26,57,66,15,20,49,9,79,61,22,13,93,0,50,11,63,42,84,30,93,64,61,51,21,20,91,90,1,25,7,92,51,64,24,33,50,73,42,28,34,30,8,93,30,58,70,60,100,53,90,58,83,16,9,70,36,100,60,4,91,33,96,42,63,19,75,12,93,83,6,93,13,14,51,9,72,20,69,38,40,24,96,22,6,71,93,9,36,18,13,27,17,8,35,80,28,9,58,87,58,64,79,71,45,96,47,83,15,82,20,55,73,83,44,79,53,2,88,90,87,0,83,3,76,17,83,3,26,6,90,50,36,34,21,81,29,34,30,10,15,50,66,88,32,76,33,52,78,20,41,64,88,23,33,63,40,82,66,32,88,21,82,23,55,69,71,50,2,0,60,85,16,92,72,15,67,4,67
10,92,74,40,79,97,73,7,2,20,39,0,7,60,82,98,81,51,34,97,19,0,56,3,16,14,42,31,47,12,64,24,3,37,64,48,100,3,21,1,23,60,1,98,19,50,95,66,67,28,62,52,28,85,56,10,99,64,8,11,42,72,35,12,76,66,60,75,69,82,43,58,41,10,55,27,26,15,59,93,9,21,45,3,72,67,14,36,97,89,47,38,26,83,50,1,14,10,43,83,58,52,6,65,28,62,58,55,43,17,47,53,4,58,56,42,24,36,78,20,24,24,59,17,73,8,18,87,85,27,35,8,45,42,40,74,70,98,28,79,81,41,31,51,100,54,93,90,56,70,10,47,61,35,64,33,9,48,87,61,42,88,69,87,96,8,60,31,73,54,10,53,96,7,4,61,27,97,50,84,33,26,30,94,61,60,93,37,74,45,98,15,33,32,2,95,7,28,26,80,83,2,32,44,9,2,4,37,66,54,87,99,47,83,92,74,42,84,10,15,96,74,98,28,6,66,89,13,94,14,59,42,83,57,52,93,60,56,96,92,77,82,90,23,64,47,63,72,30,74,53,92,13,50,19,19
15,8,99,76,89,57,84,72,14,36,30,40,92,25,31,34,73,20,23,36,67,87,74,63,26,26,55,39,77,40,25,58,14,23,33,70,47,17,41,61,19,37,67,77,62,98,11,0,84,0,36,16,87,9,45,79,1,66,18,78,73,43,2,87,32,1,56,79,85,63,39,3,100,72,81,27,69,58,27,52,58,29,34,11,4,80,90,6,45,7,50,17,16,18,71,49,20,93,27,4,56,33,75,21,4,55,15,40,79,8,58,36,38,93,47,8,38,3,81,49,77,31,33,94,49,3,8,35,96,1,6,17,0,81,5,5,1,87,11,80,95,69,15,99,27,29,7,65,99,88,14,75,85,47,34,0,16,42,35,78,10,7,62,10,88,33,82,89,19,93,68,13,62,50,79,89,45,52,20,43,39,34,17,91,47,52,91,63,60,92,6,36,100,68,47,53,0,28,42,19,88,76,100,49,25,78,3,70,29,23,12,34,23,97,91,70,14,47,99,40,5,5,77,71,73,90,23,40,17,65,59,4,7,24,19,32,68,90,69,63,79,47,98,2,43,54,38,57,1,3,64,6,8,40,77,47
29,100,87,12,31,12,84,38,36,69,36,4,58,71,67,37,18,30,5,27,85,43,85,52,46,48,58,20,54,34,34,83,100,20,61,97,32,44,0,35,13,3,39,71,74,72,74,92,69,79,86,19,89,36,71,0,84,28,21,3,28,55,52,94,41,12,91,40,57,57,75,36,60,80,6,34,17,47,92,86,92,77,4,80,12,75,81,62,69,68,65,63,89,83,57,96,96,13,35,18,70,76,54,30,55,26,64,39,73,21,24,65,65,96,10,77,36,57,5,72,91,36,34,45,19,91,41,14,3,76,32,40,18,52,70,39,78,100,78,17,20,69,48,51,30,24,28,66,82,100,37,38,35,38,84,54,28,24,34,99,66,32,38,84,84,74,23,28,73,67,45,59,35,93,10,65,16,4,98,64,3,0,2,38,38,52,59,67,76,93,31,7,92,69,92,75,42,81,69,81,47,13,5,49,72,15,13,55,86,10,85,89,11,53,94,49,4,52,82,46,10,12,54,1,47,11,43,55,92,11,1,4,92,7,53,29,22,67,50,8,43,35,63,20,88,56,36,59,74,17,4,85,97,58,86,9
69,95,65,26,6,32,31,64,39,50,93,28,83,43,36,26,78,65,12,31,21,48,90,61,32,95,45,95,18,98,3,54,92,34,80,64,67,77,27,5,27,20,33,9,29,35,1,6,67,14,3,54,28,60,14,60,20,60,20,38,57,24,58,14,24,38,79,91,81,72,63,7,92,62,84,20,64,51,93,30,65,63,84,60,22,98,86,42,23,6,46,46,97,4,61,20,8,5,78,55,77,6,29,35,68,12,21,98,63,14,27,95,43,10,20,65,75,5,73,98,78,85,44,74,55,4,61,29,76,4,85,52,10,13,87,44,25,8,42,54,89,35,14,98,46,34,62,20,6,0,84,84,51,27,24,6,98,85,1,73,89,86,25,65,99,78,8,90,52,16,10,6,52,91,3,64,92,31,50,98,98,33,47,49,61,71,21,58,21,22,31,76,75,22,40,39,66,15,29,18,98,5,91,49,96,95,12,87,25,62,50,90,62,64,38,22,0,25,46,22,47,43,64,88,31,71,27,98,52,56,82,49,27,72,99,89,66,77,42,58,39,92,13,0,21,51,89,22,76,34,44,89,44,74,77,75
44,70,72,96,25,53,45,18,92,9,6,23,86,48,47,91,6,60,57,27,77,45,49,52,46,59,7,56,33,50,30,43,19,69,5,10,88,50,28,79,25,0,2,10,49,15,68,21,76,24,48,52,36,64,71,48,22,44,3,21,94,100,65,79,68,70,55,56,86,49,0,77,49,69,87,64,85,20,85,26,45,100,78,47,63,14,95,85,58,64,73,17,63,3,96,98,73,16,19,24,65,19,0,14,89,53,78,39,74,29,65,85,28,8,31,57,23,92,41,47,55,80,65,84,83,26,81,21,9,100,45,74,86,11,88,40,31,32,79,4,27,9,55,55,84,86,11,73,43,18,20,98,65,51,47,47,43,28,69,52,94,80,26,79,58,80,18,89,78,63,59,4,72,13,25,56,65,2,28,7,88,14,71,52,65,17,65,75,11,33,26,5,80,18,84,37,99,2,92,42,31,50,47,3,29,38,25,94,41,53,67,28,68,37,46,99,20,10,73,32,10,66,37,90,84,87,26,48,55,17,91,87,33,3,56,62,41,81,21,82,33,88,76,67,91,88,66,10,99,4,42,8,70,45,98,54
99,90,68,53,73,58,5,5,27,61,33,69,41,54,16,41,41,59,7,31,46,39,7,44,44,50,52,13,61,15,33,25,71,1,79,43,25,50,14,53,11,13,88,18,67,3,59,74,62,67,71,75,5,79,18,15,95,37,29,21,18,62,47,90,29,92,99,55,41,80,74,52,93,61,37,26,30,96,100,59,28,71,33,34,15,17,49,9,54,44,30,73,73,77,28,1,68,26,22,76,5,96,94,65,22,30,91,19,26,56,44,54,26,43,54,7,60,70,16,81,13,13,19,86,56,47,88,24,39,9,100,11,72,59,42,60,90,32,79,15,88,22,35,81,65,90,88,92,59,71,72,38,84,57,24,39,3,78,29,8,53,95,86,24,54,27,85,9,59,29,24,13,52,25,60,83,81,13,40,5,84,78,44,33,34,68,39,3,11,34,12,64,29,98,89,49,25,39,58,50,68,48,29,86,39,89,35,20,2,75,25,52,53,69,52,53,2,57,57,13,91,69,44,86,32,32,34,23,37,58,40,71,72,69,23,11,24,58,31,93,99,56,44,17,92,62,71,94,18,94,74,9,62,17,95,60
15,96,84,52,19,90,89,92,58,11,2,82,69,33,74,34,55,85,17,46,12,54,6,31,47,80,6,75,97,67,35,78,28,85,29,48,74,84,39,31,96,41,80,30,40,19,64,61,3,48,74,16,1,80,13,49,59,86,23,21,52,24,99,81,8,94,28,48,77,33,46,38,40,25,69,80,44,99,6,14,46,80,97,48,59,76,97,84,61,86,71,79,10,35,59,18,95,53,67,38,52,12,76,92,3,44,37,13,43,44,27,89,23,90,2,49,65,99,32,92,85,70,71,61,4,96,79,100,49,11,37,0,90,79,59,93,23,96,6,32,39,100,87,29,90,90,44,20,88,42,12,38,11,49,99,83,44,44,82,59,21,85,26,11,29,85,70,18,80,76,50,86,42,37,81,98,93,24,17,46,66,96,85,44,10,49,26,55,59,74,13,81,24,5,58,53,90,27,72,36,70,21,21,11,24,68,8,16,92,92,63,23,54,13,67,64,28,59,85,54,32,65,0,56,70,58,76,60,51,47,62,20,34,49,98,25,16,5,7,74,64,70,63,17,49,97,47,44,55,32,98,88,63,98,9,32
21,85,58,72,98,19,93,99,68,90,23,50,62,30,23,92,67,87,75,82,83,21,25,3,19,22,57,48,86,67,81,6,17,4,79,15,24,37,80,58,93,2,75,54,99,98,45,65,50,19,13,99,7,38,2,93,27,25,41,12,92,88,19,76,92,64,57,82,0,36,6,93,4,81,13,2,44,24,34,61,10,47,59,84,51,27,76,78,53,83,91,10,70,76,86,62,39,8,9,5,44,15,64,48,62,77,17,6,68,51,67,78,64,92,61,14,86,2,93,4,86,49,14,21,91,67,49,29,41,59,0,86,40,64,100,2,7,16,8,75,67,41,18,30,32,79,11,17,47,3,88,99,18,69,20,8,35,69,3,42,94,3,27,34,33,27,36,40,9,44,14,77,85,32,73,83,77,84,67,91,53,54,89,71,22,8,45,23,44,48,66,37,17,59,71,51,52,6,91,62,16,5,4,67,3,43,50,47,94,83,37,46,36,25,84,25,0,28,14,44,43,80,81,60,5,18,10,57,24,68,85,7,39,89,74,42,99,90,89,92,72,92,3,75,17,87,100,17,82,13,27,91,60,74,50,31
92,27,88,83,95,39,90,33,27,63,41,25,53,30,83,24,88,87,65,4,73,64,88,20,44,14,10,70,89,27,0,80,54,88,28,14,93,17,47,20,47,88,11,100,84,95,90,72,47,55,42,86,85,30,6,28,10,83,98,99,9,98,45,29,52,73,43,44,91,56,30,37,10,8,2,94,69,58,31,15,79,40,0,64,70,73,58,80,56,22,45,31,86,90,61,37,28,70,48,18,26,44,21,36,18,90,96,87,14,94,68,93,33,35,22,2,7,81,48,29,2,93,61,88,48,88,92,77,57,5,61,83,15,49,85,34,4,81,87,18,74,55,11,6,56,100,75,63,80,22,93,48,82,19,2,29,6,60,72,63,31,33,46,46,48,97,80,52,77,33,71,50,88,48,22,43,47,97,72,27,86,30,41,67,49,9,62,21,69,34,85,100,33,97,12,81,93,58,32,70,91,69,86,44,16,75,53,64,71,92,57,56,21,98,89,37,74,51,58,42,85,42,8,84,4,87,64,98,44,62,33,35,31,85,45,47,59,99,10,97,56,33,18,77,98,7,80,71,24,38,79,75,46,87,58,51
73,88,14,84,49,13,85,80,64,29,94,90,94,70,86,49,3,3,93,0,77,72,71,67,76,49,41,22,2,65,39,41,52,19,24,1,99,8,47,62,4,40,51,64,10,2,13,80,6,72,80,49,43,16,16,86,31,23,7,33,89,12,75,40,98,65,7,96,40,55,57,44,61,75,7,37,77,87,16,49,24,62,65,68,44,47,19,76,70,26,75,58,4,15,65,1,81,38,97,87,93,19,30,20,94,3,57,37,57,40,86,81,68,50,14,79,97,33,20,33,25,95,57,29,10,21,97,57,60,93,43,18,79,39,4,38,8,62,75,31,68,61,12,1,77,26,80,40,26,100,73,51,61,29,47,37,17,43,94,43,2,2,27,81,7,32,18,82,60,94,13,94,20,25,95,63,17,41,2,9,6,41,27,67,71,74,3,54,83,63,63,85,31,90,65,4,21,50,87,81,9,66,74,29,57,35,58,74,76,61,50,48,68,77,15,4,50,85,58,32,14,20,84,45,77,14,16,98,64,2,45,73,68,85,68,24,86,93,64,27,53,80,76,20,56,91,25,72,41,49,4,55,36,88,0,12
1,16,76,32,85,87,71,18,72,5,8,57,98,38,51,16,18,26,2,74,83,94,46,23,43,16,79,45,70,45,57,37,27,32,35,78,19,6,96,57,11,70,80,75,7,30,91,25,56,59,66,38,53,78,28,62,94,6,6,29,17,29,66,44,61,68,88,46,74,83,69,51,18,49,25,25,45,82,17,68,40,83,72,59,26,100,20,86,72,26,14,89,55,46,99,83,13,86,95,87,34,64,3,52,79,95,44,90,76,61,57,83,9,96,41,1,95,62,87,33,54,0,88,76,46,87,58,26,38,52,79,39,82,83,57,26,77,0,16,19,27,39,68,2,34,8,3,96,36,90,95,91,56,82,66,69,34,90,95,73,7,73,78,56,21,34,82,65,1,64,50,28,70,17,98,70,92,67,31,28,23,25,85,79,7,16,13,41,5,7,80,79,47,23,34,34,58,83,99,59,12,48,53,82,31,16,18,23,84,49,51,6,75,1,51,48,17,65,55,89,38,1,67,51,24,1,86,48,50,50,6,62,65,26,10,96,42,28,18,92,43,35,98,84,36,15,31,53,80,53,41,84,54,8,35,44
76,20,93,92,36,65,53,0,91,63,97,100,57,14,91,0,50,55,84,86,70,82,5,15,34,46,99,54,20,100,64,62,86,56,53,22,88,6,22,78,35,18,43,59,100,34,25,15,89,8,0,24,56,72,39,90,18,3,9,4,3,40,67,89,96,19,10,49,92,100,27,94,17,70,52,83,70,77,98,58,51,65,48,7,36,87,63,20,91,39,25,60,79,92,14,40,10,92,90,2,91,16,96,74,52,13,57,22,90,54,46,40,85,95,13,21,47,77,41,3,15,66,63,94,57,44,33,34,35,22,36,25,4,98,99,23,10,55,11,66,76,23,72,60,17,86,47,31,62,89,34,43,20,64,36,44,7,35,78,42,58,80,33,28,43,31,51,19,53,62,85,28,86,56,54,69,7,1,66,69,56,0,78,42,30,13,86,3,49,29,45,73,8,78,0,17,75,18,36,27,46,20,21,31,43,42,67,16,43,32,52,65,99,29,6,95,43,59,98,58,88,8,97,63,52,97,80,27,81,16,20,27,2,42,24,11,50,91,95,59,90,46,23,88,75,96,49,84,54,46,7,8,55,3,71,6
67,16,33,47,99,20,74,68,28,65,45,78,55,39,36,10,85,25,65,60,20,13,9,41,59,17,15,13,20,52,87,87,68,86,0,67,5,40,0,33,4,45,77,26,85,12,36,35,37,0,95,24,13,71,31,39,88,46,52,7,98,4,61,31,91,61,64,96,67,64,96,72,9,72,98,60,51,33,95,54,0,56,44,13,26,75,18,13,87,37,87,50,41,13,48,31,40,11,94,7,76,89,79,51,26,42,10,77,75,4,31,41,60,41,55,52,83,73,31,69,76,18,86,17,98,33,48,38,44,41,45,86,96,90,36,22,98,46,65,72,17,62,13,43,3,34,96,86,73,26,20,49,10,72,32,8,4,80,46,15,88,57,0,83,12,37,71,9,49,2,47,66,64,26,9,33,60,4,18,100,30,5,14,41,77,46,15,82,92,61,63,79,17,63,28,96,66,65,4,15,67,51,81,98,78,90,30,3,60,15,69,57,20,83,64,97,95,79,44,53,5,73,98,89,36,92,84,68,57,88,83,90,38,30,87,15,86,84,86,46,99,54,69,85,37,32,81,98,77,92,50,82,64,48,70,66
